"filename", "language", "JavaScript", "JSON", "XML", "CSS", "HTML", "TypeScript", "comment", "blank", "total"
"/home/kenny/projects/resdynmed/sourcedata/dailysunmoon/1984.json", "JSON", 0, 1, 0, 0, 0, 0, 0, 0, 1
"/home/kenny/projects/resdynmed/sourcedata/dailysunmoon/1985.json", "JSON", 0, 1, 0, 0, 0, 0, 0, 0, 1
"/home/kenny/projects/resdynmed/sourcedata/dailysunmoon/1986.json", "JSON", 0, 1, 0, 0, 0, 0, 0, 0, 1
"/home/kenny/projects/resdynmed/sourcedata/dailysunmoon/1987.json", "JSON", 0, 1, 0, 0, 0, 0, 0, 0, 1
"/home/kenny/projects/resdynmed/sourcedata/dailysunmoon/1988.json", "JSON", 0, 1, 0, 0, 0, 0, 0, 0, 1
"/home/kenny/projects/resdynmed/sourcedata/dailysunmoon/1989.json", "JSON", 0, 1, 0, 0, 0, 0, 0, 0, 1
"/home/kenny/projects/resdynmed/sourcedata/dailysunmoon/1990.json", "JSON", 0, 1, 0, 0, 0, 0, 0, 0, 1
"/home/kenny/projects/resdynmed/sourcedata/dailysunmoon/1991.json", "JSON", 0, 1, 0, 0, 0, 0, 0, 0, 1
"/home/kenny/projects/resdynmed/sourcedata/dailysunmoon/1992.json", "JSON", 0, 1, 0, 0, 0, 0, 0, 0, 1
"/home/kenny/projects/resdynmed/sourcedata/dailysunmoon/1993.json", "JSON", 0, 1, 0, 0, 0, 0, 0, 0, 1
"/home/kenny/projects/resdynmed/sourcedata/dailysunmoon/1994.json", "JSON", 0, 1, 0, 0, 0, 0, 0, 0, 1
"/home/kenny/projects/resdynmed/sourcedata/dailysunmoon/1995.json", "JSON", 0, 1, 0, 0, 0, 0, 0, 0, 1
"/home/kenny/projects/resdynmed/sourcedata/dailysunmoon/1996.json", "JSON", 0, 1, 0, 0, 0, 0, 0, 0, 1
"/home/kenny/projects/resdynmed/sourcedata/dailysunmoon/1997.json", "JSON", 0, 1, 0, 0, 0, 0, 0, 0, 1
"/home/kenny/projects/resdynmed/sourcedata/dailysunmoon/1998.json", "JSON", 0, 1, 0, 0, 0, 0, 0, 0, 1
"/home/kenny/projects/resdynmed/sourcedata/dailysunmoon/1999.json", "JSON", 0, 1, 0, 0, 0, 0, 0, 0, 1
"/home/kenny/projects/resdynmed/sourcedata/dailysunmoon/2000.json", "JSON", 0, 1, 0, 0, 0, 0, 0, 0, 1
"/home/kenny/projects/resdynmed/sourcedata/dailysunmoon/2001.json", "JSON", 0, 1, 0, 0, 0, 0, 0, 0, 1
"/home/kenny/projects/resdynmed/sourcedata/dailysunmoon/2002.json", "JSON", 0, 1, 0, 0, 0, 0, 0, 0, 1
"/home/kenny/projects/resdynmed/sourcedata/dailysunmoon/2003.json", "JSON", 0, 1, 0, 0, 0, 0, 0, 0, 1
"/home/kenny/projects/resdynmed/sourcedata/dailysunmoon/2004.json", "JSON", 0, 1, 0, 0, 0, 0, 0, 0, 1
"/home/kenny/projects/resdynmed/sourcedata/dailysunmoon/2005.json", "JSON", 0, 1, 0, 0, 0, 0, 0, 0, 1
"/home/kenny/projects/resdynmed/sourcedata/dailysunmoon/2006.json", "JSON", 0, 1, 0, 0, 0, 0, 0, 0, 1
"/home/kenny/projects/resdynmed/sourcedata/dailysunmoon/2007.json", "JSON", 0, 1, 0, 0, 0, 0, 0, 0, 1
"/home/kenny/projects/resdynmed/sourcedata/dailysunmoon/2008.json", "JSON", 0, 1, 0, 0, 0, 0, 0, 0, 1
"/home/kenny/projects/resdynmed/sourcedata/dailysunmoon/2009.json", "JSON", 0, 1, 0, 0, 0, 0, 0, 0, 1
"/home/kenny/projects/resdynmed/sourcedata/dailysunmoon/2010.json", "JSON", 0, 1, 0, 0, 0, 0, 0, 0, 1
"/home/kenny/projects/resdynmed/sourcedata/dailysunmoon/2011.json", "JSON", 0, 1, 0, 0, 0, 0, 0, 0, 1
"/home/kenny/projects/resdynmed/sourcedata/dailysunmoon/2012.json", "JSON", 0, 1, 0, 0, 0, 0, 0, 0, 1
"/home/kenny/projects/resdynmed/sourcedata/dailysunmoon/2013.json", "JSON", 0, 1, 0, 0, 0, 0, 0, 0, 1
